"BGC","AHM_mean","AHM_sd","AHM_min","AHM_max","bFFP_mean","bFFP_sd","bFFP_min","bFFP_max","CMD_mean","CMD_sd","CMD_min","CMD_max","CMI_mean","CMI_sd","CMI_min","CMI_max","DD18_mean","DD18_sd","DD18_min","DD18_max","DD5_mean","DD5_sd","DD5_min","DD5_max","DDsub0_mean","DDsub0_sd","DDsub0_min","DDsub0_max","DDsub18_mean","DDsub18_sd","DDsub18_min","DDsub18_max","eFFP_mean","eFFP_sd","eFFP_min","eFFP_max","EMT_mean","EMT_sd","EMT_min","EMT_max","Eref_mean","Eref_sd","Eref_min","Eref_max","EXT_mean","EXT_sd","EXT_min","EXT_max","FFP_mean","FFP_sd","FFP_min","FFP_max","MAP_mean","MAP_sd","MAP_min","MAP_max","MAT_mean","MAT_sd","MAT_min","MAT_max","MCMT_mean","MCMT_sd","MCMT_min","MCMT_max","MSP_mean","MSP_sd","MSP_min","MSP_max","MWMT_mean","MWMT_sd","MWMT_min","MWMT_max","NFFD_mean","NFFD_sd","NFFD_min","NFFD_max","PAS_mean","PAS_sd","PAS_min","PAS_max","PPT_mean","PPT_sd","PPT_min","PPT_max","RH_mean","RH_sd","RH_min","RH_max","SHM_mean","SHM_sd","SHM_min","SHM_max","Tave_mean","Tave_sd","Tave_min","Tave_max","TD_mean","TD_sd","TD_min","TD_max","Tmax_mean","Tmax_sd","Tmax_min","Tmax_max","Tmin_mean","Tmin_sd","Tmin_min","Tmin_max"
"CWHms2",7.9724249403776,2.71940899685519,4.26747149300816,19.292848276089,147.156792218947,4.7589269505733,133.053356281023,161.170132254723,101.385352650798,81.5602270309972,0,368.730665381223,157.05322187768,55.9192636475839,26.7817738875401,300.148127803245,18.5420795019608,6.265379124503,8.50458794657607,37.3839178404525,1065.51482639366,119.978321553922,800.689054409597,1371.77637557547,586.201510208671,102.419124013493,331.898551509544,907.402107458722,4961.52458907156,247.597839036538,4252.39949561274,5470.13492736616,263.070060508355,4.83661732303549,248.425329804898,278.824953700992,-30.9852576011961,1.8637637386624,-38.2067745424232,-26.1942434022917,532.401907012157,39.389924517623,444.165149839293,640.375080446192,29.5383883357045,0.991900760052109,27.6288314481507,32.6757372337029,115.913268289407,9.47780851380867,87.2551975501756,145.77159741997,1970.97267042028,541.747165087904,769.875200885875,3345.26949839835,4.38029552626445,0.690558328767155,2.97958691011761,6.39136792986385,-4.31533015341163,1.06671718699392,-8.28208722163105,-1.39085614314211,418.030046715111,125.120183460045,172.92058660673,831.397788648819,13.74597832882,0.715594155015318,11.9722935544626,15.4244323683179,179.231667655401,14.6927975379859,141.132723194942,227.864021032748,755.682662852943,212.507747610047,312.627813212511,1420.69662972149,1970.97267042028,541.747165087904,769.875200885875,3345.26949839835,68.6812184428902,3.34406684481715,55.5136844470384,74.5004441852716,36.4217375937746,13.0719394978709,15.9724424915222,88.7891076609134,4.38029552626445,0.690558328767155,2.97958691011761,6.39136792986385,18.0613084822316,1.03224519020718,15.8740927518695,21.7621156478725,8.96843047794834,0.748995803772522,6.86807250394604,10.6476120778806,-0.207839425419448,0.935480246898933,-3.34025077412466,2.48684058264263
"CWHms3",11.9791407410465,2.88972637522781,6.32722084338445,20.8745675110953,149.239526440489,4.46976347353559,135.243934914901,158.934256141052,212.839396475964,58.8319392050626,41.7144327012607,379.526003896962,83.411173438542,32.3555701532784,23.4914732290112,185.672218578272,22.8475131175118,10.9098736360197,6.60183693827048,72.016399591947,1107.49194347356,165.98581691872,723.166124247963,1595.96293709141,648.528476563538,96.4761502524142,348.08285450127,863.564136002924,5001.66212191734,308.004239706583,4098.39196821818,5714.003761665,261.180018522332,4.07251764786276,253.679116048555,273.464027680698,-31.6423092275556,1.20367642524467,-34.3196757954987,-27.3508794941783,554.971885220443,47.136401474478,449.697026021203,675.329113212383,30.5607783050512,1.23497026453467,26.9747388037686,33.3377482530114,111.940492081844,8.46724246989836,95.0763858884479,138.197673541611,1262.42009023172,316.193660352449,677.154033959927,2227.82844982721,4.28139569127453,0.869038979877458,2.31012705917128,6.84897840483467,-4.95389347443913,0.761329148026241,-6.71792637819787,-2.23236012550271,258.193310744779,57.8150926300844,156.338671466319,454.287774233167,14.1716622736368,1.06341213351926,11.4848827309595,16.9947855791644,173.499166649873,14.1749678138123,145.668987230317,221.448453748138,543.6296580944,148.131018061382,208.163447649997,1024.10694115132,1262.42009023172,316.193660352449,677.154033959926,2227.82844982721,67.1942354360488,1.88213541732923,63.1409144325757,72.2372769030977,57.3106634519635,12.2010432925023,29.9256575635725,99.8348378232562,4.28139569127453,0.869038979877458,2.31012705917128,6.84897840483467,19.125555748076,0.739481736503421,17.3700890259606,21.0055111055815,9.08452157702293,0.985186676378478,6.57854338218878,11.6563877222605,-0.521730194473879,0.844304347929797,-2.27003073869832,2.08853023456172
"CWHvh1",5.38793569041982,0.74605203107451,3.54073790557137,7.08074050486225,100.315092523776,8.14168347581395,87.2937632196653,127.483673391308,3.13603954529457,7.6939947190918,0,65.7060639935059,308.826863761973,44.6192360128988,223.6954006544,456.059100170952,38.9885813580146,6.51207002901945,15.4719779053153,57.287739034553,1631.65930235323,125.421471022847,1089.43516170222,1799.26870772564,111.154276055689,25.7650360975951,78.6315937297818,246.979734268534,3428.64728585372,204.605431347665,3161.19466631795,4370.53126468875,296.370267165817,5.4078592896423,275.98909212117,303.992700319603,-20.4094951983305,0.972100622146985,-24.6333663968246,-18.9556634561778,567.679683722551,16.6131409299486,510.992429959773,624.1139072091,26.6506464272905,0.623456373369415,25.2370478711927,28.9035881838879,196.055174642041,13.4359343915847,148.505418729862,216.698937099937,3517.66330130515,443.883022876211,2661.82493779115,4981.9571602463,8.62684845878677,0.568551034926745,6.00677526550541,9.35979274395089,3.34225520656712,0.739797611209836,0.450458427183477,4.60843118752938,723.281053814768,124.73055274978,439.634639709216,1112.51844378292,14.582672882074,0.388398318252276,12.9554474403566,15.8434085582139,294.849613305245,14.5722887466422,230.680397638739,314.659318045537,157.053418288317,82.7720850287495,79.5441923733048,618.733028661956,3517.66330130515,443.883022876211,2661.82493779115,4981.95716024631,76.3638168385148,1.25739101944185,73.9562606408901,80.5773281269744,20.7851117030228,3.70315549335973,12.7236402479253,33.2947116211509,8.62684845878677,0.568551034926745,6.00677526550541,9.35979274395089,11.2404176755069,0.739895630269959,9.88581745922308,13.6396061420088,12.1809458255565,0.485176788781331,9.79646753290722,12.8365628615433,5.07275109201699,0.692963483162245,2.21708299810361,5.975210058519
"CWHvh2",5.03235505793316,1.50456396021417,2.44928112314727,10.2994010866098,118.296097634488,11.8369820053153,93.2528983914001,140.352407011671,2.69823610405921,10.2811885297385,0,72.6795171210727,326.668085660764,94.9675005301362,136.456928655376,601.482623178587,25.6183058714814,6.30261548368397,9.63207274442482,42.0833278010999,1326.11234871707,147.29183153461,870.249588150868,1613.01860565412,235.452050960407,100.073673303643,107.907967876437,528.386641681411,4052.06619730015,353.607028781942,3461.32641273717,4961.90280669546,286.454232468523,7.55434625529179,268.315724068923,299.230393548847,-23.8578618750241,2.62599582008518,-30.3662518745917,-19.6288026809491,481.929130964636,35.4754843304896,387.0351111642,570.385763448053,26.7977974706427,1.18316940537114,24.1566439480921,30.1232279526755,168.158134834035,19.2663021088531,127.963317057251,205.904760523298,3619.14214935041,940.747045776311,1795.14697836957,6367.38915878569,6.88910401848945,0.979734034638636,4.37827899429545,8.54721114524683,0.202870404735842,2.11143514734525,-4.3765283417551,3.56590229186039,947.139196781777,248.817847363275,399.984979026721,1613.05162545057,13.9607501027521,0.612337957510289,11.9604336302274,15.50288038843,258.023647027906,27.7102645324277,194.020025395616,303.338174798076,463.005278111286,351.174401933459,81.9750786240431,1606.09781194954,3619.14214935041,940.747045776311,1795.14697836957,6367.38915878568,77.8791663706397,1.70405704603347,72.8556928270658,81.7657659188701,15.9325556952263,5.0444533773477,8.72502210944314,37.4227116393661,6.88910401848945,0.979734034638636,4.37827899429545,8.54721114524683,13.7578796980163,2.15507290783595,10.0267672315238,18.8180111855454,10.1608464141559,0.931442939299946,7.48097799752911,12.0343930099135,3.61736162282298,1.08552500900917,0.616190664062965,5.35259093403086
"CWHvm1",5.64390836019048,1.73889468845673,3.21019300038609,11.5380969640283,120.548019282102,8.68834909689483,95.9395963661013,141.352123937936,37.4156558281463,38.5288839453053,0,177.881750757394,292.098161177023,88.9553568180808,118.341523668865,492.047322040506,40.5814460158716,12.8589727225196,17.7823811450163,82.7688977760154,1496.36239376902,166.027655307157,1140.51623852538,1842.25947138022,205.242362035343,59.7796175189437,98.1000523188235,410.981791672003,3837.80518553314,293.411199026043,3231.14232827975,4623.1868151206,285.502450881355,6.17392118543526,266.5472287025,300.184660760584,-23.2656912787776,1.73143992503653,-28.4799174007206,-19.7775953982346,592.585098346654,31.2851606021272,515.103752223097,678.854199024668,28.8602262959936,1.03701074118039,26.3164566799903,31.5898700913812,164.954431599252,14.7102899142349,125.195104764565,204.245064394483,3361.50352676617,889.830531061389,1614.74252002603,5345.63588694308,7.5235065148989,0.83012170609849,5.30830729651562,9.24614270551278,0.868383095091809,1.26706024649708,-2.39933281524987,3.75503010713474,650.787041586654,184.336305161795,315.659696386077,1270.06646115862,15.1499363688212,0.715079468935987,13.1464821054401,17.1249266795792,259.546385941434,20.9586800428994,197.094854288268,305.703767413923,354.419151807937,159.438077106407,72.9581645103192,897.086944053802,3361.50352676617,889.83053106139,1614.74252002603,5345.63588694308,74.0908644127503,1.44961865683275,69.2819079058769,77.4565308183732,25.2846218296383,7.52325991003302,12.1285983061843,47.3759915081786,7.5235065148989,0.83012170609849,5.30830729651562,9.24614270551278,14.2815532737294,1.36120543164831,11.1496722952515,18.4615611196749,11.4001913565663,0.827998786040109,9.46817358781961,13.2475949940178,3.64682167323151,0.889560293101853,0.78173562543356,5.59584819412657
"CWHvm2",4.83453945430086,1.26344631667698,2.57264286949156,8.62385489088529,134.470355217432,5.09069588219531,121.127704703242,149.794499586113,24.3290396508606,29.5222284467519,0,138.864920752121,310.524555571302,94.8506531562817,146.255138835028,568.197996958273,21.4727258098506,6.05801441964788,8.13794126082267,42.8839953817521,1166.68983372738,113.976138112569,804.776228810952,1454.56622687123,337.484481169625,75.7735638262321,195.997007148343,650.697272738846,4464.56033495667,237.614512268013,3878.27935546672,5301.9582846363,274.240651327301,4.20575530935832,259.664221512858,285.557780226901,-26.4699020996042,1.63626308723422,-32.4851756481515,-22.8889002612222,538.977390495337,31.9382558117048,435.657094437264,613.00274393762,28.1382627305894,0.795777577773877,25.7983766135805,30.1721387427307,139.770296109869,9.15448320432883,109.869721926745,162.989844189358,3492.48669929663,949.806754310689,1832.6207211793,6062.03788978644,5.75197148126323,0.665179156524057,3.44466419816308,7.41399598821367,-1.13675416362626,1.08036191269724,-5.32036196990414,1.40932880732194,683.832242101439,190.541044537847,335.543065230773,1274.19083332947,13.9179967815621,0.658047607448796,11.7698251848301,15.5501909364658,217.625129117765,16.2939558288866,167.058618436977,260.281834601526,737.271478693266,226.179920437398,276.701908278675,1559.46501421095,3492.48669929663,949.806754310689,1832.6207211793,6062.03788978644,73.2528672486741,1.52831356399998,68.9015968324391,76.4516402159006,22.0804302229527,6.63206127335773,11.1266246888337,42.7421159920936,5.75197148126323,0.665179156524057,3.44466419816308,7.41399598821367,15.0547509451883,1.0948263400033,12.1036513265145,18.0272132871355,9.70218595022645,0.663085120308832,7.62470435214694,11.2373168802569,1.80175701230001,0.743043543198251,-1.00875547293282,3.5906750961704
"CWHvm3",5.79182961110618,2.04200308581927,2.62322074760508,11.3826906419356,124.733771918741,11.457987481658,98.8588837966695,144.012862478724,24.0052998340813,32.7779618790551,0,124.422383165868,283.189206970014,101.575769539056,120.164638224848,570.251127431307,33.9856531020865,9.47727517341273,14.2193485437033,58.4777614144835,1402.06019325349,149.376947268159,1019.80991818581,1696.67987511954,295.311228513362,126.729631973052,103.789729273944,559.705727692471,4093.15340432258,374.862173623205,3357.72684742364,4932.23241786574,283.070741317835,7.14120995712359,266.220129177711,297.822035931884,-25.2559977765905,2.96131089566283,-30.3181346861729,-19.7368871196263,529.10622580881,31.1175914699261,423.763868240809,584.27367770745,28.5909087942895,1.32743991740177,26.253042507877,31.3956676439955,158.336969399094,18.4756535276271,122.207266698987,198.963152135215,3224.59992700561,996.696995065565,1632.7636992097,6063.84091700984,6.79796993367556,1.04119744084395,4.45670077124331,8.81613160929055,-0.931367756427362,2.53174786759599,-4.89383615818851,3.58116137632177,771.182529009423,296.997137479965,374.092830062577,1783.39697189701,14.7888939737957,0.710554113191894,12.8178798619427,16.3557879743723,246.238619285032,28.5512209017061,189.717222779159,300.951163752113,540.147575755609,364.104462016608,75.0531364504426,1756.9468747474,3224.59992700561,996.696995065565,1632.7636992097,6063.84091700984,75.3780457606029,1.36839817901826,69.9673384716354,79.3039449817165,22.136060424151,8.46749833161057,8.01405640493594,40.490221937864,6.79796993367556,1.04119744084395,4.45670077124331,8.81613160929055,15.7202617302231,2.75168332579038,11.0960738746656,19.6083946203575,10.4513845324253,0.987885595477227,8.58763156621578,12.4280442361823,3.14455533492584,1.12744344657531,0.325769976270844,5.21115070049978
"CWHvm4",4.2826862858541,1.12932389905671,2.08383208214912,9.09427966969953,138.764485243305,6.73081504705824,118.538860915297,153.664548426685,6.94096928563655,14.8181598256013,0,100.771426379559,336.321326541034,92.3545348787565,146.653365543809,650.443723920204,17.1844219099436,5.98537877948033,7.67247086324922,56.5317506877906,1070.21233474577,121.13636456067,785.727893870216,1550.975764309,467.251183993925,123.495309655813,198.576475167387,731.693854320437,4767.02841133217,273.311979533024,4043.87530219414,5417.99464080988,270.925317767004,4.86866677826929,257.509914097737,283.395097989451,-28.6453510593286,2.13332184274672,-33.0414803169837,-23.2852135763338,480.981863705193,25.9017239270163,403.104620658229,546.901544400309,27.6563479362635,1.27774830005846,24.884992891985,31.4284182309137,132.160832523699,11.4337567783105,104.876448675096,163.993499858087,3705.83063302208,914.379580301756,1860.25968617453,6834.3391949876,4.91371905664198,0.753441982490928,3.1200244279081,6.91772184433868,-3.18144632983748,1.79749297869251,-5.96434343766263,1.18247435838538,885.247010805905,253.065463688474,433.095325357701,1714.72796097296,13.3438541389429,0.821672983290686,11.5460207838928,16.3259111148443,203.954841172003,18.8971576624033,160.970049130197,254.449013198886,1054.37117997858,423.316510568781,211.712569876482,2632.23442854721,3705.83063302208,914.379580301756,1860.25968617453,6834.3391949876,74.1169308593032,1.66756150541337,67.9595380607945,77.591938049046,16.4376158268888,5.26581968887905,7.34472267244852,32.9634258333936,4.91371905664198,0.753441982490928,3.1200244279081,6.91772184433868,16.5253004687804,2.13921450202374,12.0199346762785,19.7482310476349,8.70057766903028,0.646717185888241,7.11825520968178,10.5914292962442,1.12686044425368,0.909247708788812,-1.36239284355587,3.33405020136073
"CWHwm",7.62597005890952,2.55340343723498,3.36766643890732,22.8124539658636,146.725364233971,7.14308168093816,127.793842550772,164.684799382239,62.3441946667695,39.7122063241271,0,215.497997761132,158.517556272518,47.860888933762,24.465763414392,309.57299399918,16.015756273546,6.001517602502,4.34087845721536,34.3421875832442,1027.69997033261,157.522829414124,599.520693852406,1368.77747775781,810.819736866352,249.807126224604,304.29888181701,1427.50193173173,5267.96701883503,491.341934336105,4176.01256555288,6455.89107455575,264.948855961573,7.15088210009118,247.615461643565,282.503074450957,-33.1000503772968,2.75320416070007,-39.9200498120914,-26.8970018782513,444.756058515105,31.3186617956402,360.159588274327,512.011240849792,28.5602209893445,0.649561782287454,26.3544016687015,30.8249071292749,118.223491727602,14.2493697627889,82.9306622613269,154.709231900185,1910.01778687085,488.224892692926,555.110081697371,3350.51767912813,3.527211281161,1.35646152237762,0.254565846416497,6.55186952574736,-7.44957510697332,2.37725731213841,-12.8755388484169,-1.95246276202731,526.136023630878,126.089017627616,180.152361242139,1306.03479466364,13.3251085480915,0.856822127290355,10.2520018501335,15.3851181845885,182.812686808613,22.2489628205204,130.143403378741,239.064772804167,775.898912741312,251.448416365391,247.403685688375,1630.49269550694,1910.01778687085,488.224892692926,555.110081697371,3350.51767912813,72.0952022996224,3.28472400109535,63.5620054149416,78.2258956318223,27.0238425058934,8.09067530844942,8.39619675869878,69.4794641161411,3.527211281161,1.35646152237762,0.254565846416497,6.55186952574736,20.7746836550648,1.93365221099723,16.223632293595,26.1062099794267,7.52154338116211,1.16293947679121,4.71074916922838,10.1479403861269,-0.467120818840111,1.62792136934374,-4.51539843038825,3.00216440639959
"CWHws1",10.6702340048898,2.72174160141121,5.11834343828618,18.4981373795525,140.267376876354,5.29529746211053,130.555212287214,152.6909371478,157.1431582315,62.0400916172745,14.7735164665414,287.982453889904,114.159114572509,42.3650075933619,35.3119807579736,249.443198974614,38.0883269162482,12.8129166909701,15.8684599070072,63.7677722594062,1347.97258655551,146.350438816249,1030.06976292402,1587.42186784579,542.28551315743,111.790464079038,351.5497212328,852.217110601071,4572.94286365574,297.163786298684,4107.61002062573,5269.07886287981,272.628835857571,5.63696261188029,258.792419879811,282.278673316061,-30.1084383842186,1.64000032141588,-34.9232371504965,-27.3380355220089,529.521592137103,26.0932295486852,473.214885506995,589.68657051012,30.9083566835136,0.940606396195613,28.4305733757558,32.5019487888853,132.361458981217,10.9140503061589,106.101482732012,151.723461028847,1550.49776500268,408.305985876018,779.821020350949,2878.93954067441,5.48977849477058,0.847343305145171,3.52948553050451,6.82852124267139,-4.93898483703028,1.071262006611,-8.05751326914594,-3.20896435418467,358.251718044907,92.0558778241292,180.191336914782,732.215003652497,15.304775182491,0.809979511944997,13.1992945220135,16.6200817784496,206.901932203203,16.7066577997871,165.348474584889,237.215129971442,486.658877601342,159.039896116082,287.028286340212,1028.23160976044,1550.49776500268,408.305985876018,779.821020350949,2878.93954067441,71.8316461114081,2.08722827498979,65.5708220738058,75.6787352678749,45.4775759158526,11.5790690621568,18.0265283505141,81.7666251677517,5.48977849477058,0.847343305145171,3.52948553050451,6.82852124267139,20.2437600195213,0.825813190190501,18.0990821500287,22.5612737701657,9.64905635023403,0.753600883586609,7.81501297608847,10.7833460161817,1.33050063930712,1.02703721474449,-1.44460042797871,2.92646474384791
"CWHws2",9.02204473810614,3.57506988638851,3.63037002947581,19.5762476158067,152.351073789698,6.16844135570471,135.086908759708,169.00698055041,107.412356737551,71.1374542639343,0,319.755829574163,135.461941245947,65.2814826553618,29.7548290907877,327.905033206285,14.3416292891469,7.50334011981498,5.21221143423311,49.8850300265437,959.90835408546,168.891738567252,646.522871705791,1514.12206507171,786.060176034029,155.295383429438,383.280710307861,1102.46161520203,5331.52778687105,367.431349233657,4305.66582675034,6038.83939828091,259.390398515505,6.04643890827322,243.553553870361,277.683608955141,-33.4972842115107,2.01127079269749,-38.4822377230812,-28.3110455889935,481.287412822826,45.2571256829075,396.014223742249,602.984441807866,28.89762830897,1.27816588606491,25.1320220481711,32.6017230246638,107.039324725807,12.1209735535999,74.6868334364462,142.002207698121,1709.66450184492,644.071102617797,644.868118197158,3619.91027508925,3.35867789064013,1.01499336097387,1.41681626886855,6.24810678859799,-6.6925680760301,1.42919228202733,-9.39897692711177,-2.19818945425128,414.752201710838,133.637388458836,202.846521589658,804.055175357891,13.0194441039066,1.01694100931586,11.0247063616699,15.7944011120856,167.018525732216,17.9875717808455,122.824766112274,221.340944856581,748.252153019529,289.911554271259,259.863347057073,1686.31082951124,1709.66450184492,644.071102617797,644.868118197158,3619.91027508925,68.4504586685481,3.7302661838686,54.7775893395358,74.8083897593467,34.7135807111237,11.3740106352876,14.2857591232795,66.0049041996463,3.35867789064013,1.01499336097387,1.41681626886855,6.24810678859799,19.7120121799367,1.39986165981827,15.9057443303413,22.5464681848918,7.88938271000633,1.11960325586503,5.56336999472856,10.7883092678466,-1.17202692872606,1.18738276626485,-4.14392572179698,2.19177899082724
